# solver_fvmcc_F90:: 1D stagnation line solution file
# Nonequilibrium gas flow
# Transport fluxes
# "xc"  "sum(Ji)"  "tau_rr"  "tau_rt"  "tau_tt"  "q_r"  "q_r_Ftr"  "q_r_Fint"  "q_r_Diff" "Vdi(e-)"  "Vdi(N+)" "Vdi(O+)"  "Vdi(NO+)" "Vdi(N2+)"  "Vdi(O2+)" "Vdi(N)"  "Vdi(O)" "Vdi(NO)"  "Vdi(N2)" "Vdi(O2)"
    0.3510100950E-01    -0.3252606517E-17    -0.1952874962E+01     0.9190667355E+02     0.9764374810E+00    -0.2138368026E+07    -0.1119469506E+07     0.0000000000E+00    -0.1018898519E+07    -0.7633478191E+02    -0.7199205969E+02    -0.8292331807E+02    -0.4433702337E+02    -0.1592756953E+03    -0.4111029786E+02    -0.8964926454E+01    -0.2327160187E+01     0.5848804921E+02     0.9680984698E+01     0.1210480479E+03
    0.3510374900E-01    -0.1322726650E-16    -0.2009654056E+01     0.9172012848E+02     0.1004827028E+01    -0.2137577556E+07    -0.1117148585E+07     0.0000000000E+00    -0.1020428972E+07    -0.7597298503E+02    -0.7157002950E+02    -0.8269399364E+02    -0.4352645376E+02    -0.1579400953E+03    -0.3941113865E+02    -0.9087246088E+01    -0.2324748530E+01     0.5998110802E+02     0.9862719617E+01     0.1230440888E+03
    0.3510650900E-01     0.4770489559E-17    -0.2066960780E+01     0.9153198435E+02     0.1033480390E+01    -0.2136764560E+07    -0.1114850360E+07     0.0000000000E+00    -0.1021914199E+07    -0.7561730051E+02    -0.7115813247E+02    -0.8246413768E+02    -0.4276780526E+02    -0.1566161402E+03    -0.3771766193E+02    -0.9208697867E+01    -0.2321264559E+01     0.6147714101E+02     0.1004544301E+02     0.1250244055E+03
    0.3510929000E-01     0.4336808690E-17    -0.2124788019E+01     0.9134246592E+02     0.1062394009E+01    -0.2135934932E+07    -0.1112576237E+07     0.0000000000E+00    -0.1023358694E+07    -0.7526777258E+02    -0.7075608447E+02    -0.8223420483E+02    -0.4206460369E+02    -0.1553052091E+03    -0.3602910129E+02    -0.9329333970E+01    -0.2316752416E+01     0.6297618020E+02     0.1022922149E+02     0.1269898643E+03
    0.3511209250E-01    -0.9107298249E-17    -0.2183139293E+01     0.9115167033E+02     0.1091569647E+01    -0.2135091536E+07    -0.1110326120E+07     0.0000000000E+00    -0.1024765416E+07    -0.7492433962E+02    -0.7036352640E+02    -0.8200451555E+02    -0.4142070900E+02    -0.1540075228E+03    -0.3434462084E+02    -0.9449193382E+01    -0.2311250351E+01     0.6447819462E+02     0.1041410867E+02     0.1289408921E+03
    0.3511491650E-01    -0.1517883041E-17    -0.2242013883E+01     0.9095946959E+02     0.1121006941E+01    -0.2134230975E+07    -0.1108096938E+07     0.0000000000E+00    -0.1026134037E+07    -0.7458679785E+02    -0.6997998759E+02    -0.8177520485E+02    -0.4084077642E+02    -0.1527239949E+03    -0.3266404748E+02    -0.9568266209E+01    -0.2304787296E+01     0.6598265183E+02     0.1060009595E+02     0.1308768909E+03
    0.3511776200E-01    -0.1019150042E-16    -0.2301410018E+01     0.9076587143E+02     0.1150705009E+01    -0.2133353239E+07    -0.1105887614E+07     0.0000000000E+00    -0.1027465625E+07    -0.7425504559E+02    -0.6960513183E+02    -0.8154647726E+02    -0.4032962403E+02    -0.1514549703E+03    -0.3098694862E+02    -0.9686555062E+01    -0.2297396320E+01     0.6748914276E+02     0.1078718740E+02     0.1327975263E+03
    0.3512062900E-01     0.1951563910E-17    -0.2361331437E+01     0.9057087505E+02     0.1180665718E+01    -0.2132458072E+07    -0.1103697048E+07     0.0000000000E+00    -0.1028761024E+07    -0.7392897697E+02    -0.6923864010E+02    -0.8131851024E+02    -0.3989252458E+02    -0.1502012013E+03    -0.2931296774E+02    -0.9804060694E+01    -0.2289109631E+01     0.6899724139E+02     0.1097538430E+02     0.1347024666E+03
    0.3512351750E-01     0.4119968255E-17    -0.2421764930E+01     0.9037437464E+02     0.1210882465E+01    -0.2131541795E+07    -0.1101521956E+07     0.0000000000E+00    -0.1030019839E+07    -0.7360837556E+02    -0.6888019293E+02    -0.8109120435E+02    -0.3953608842E+02    -0.1489613300E+03    -0.2764321038E+02    -0.9920772405E+01    -0.2279954847E+01     0.7050642617E+02     0.1116467508E+02     0.1365909562E+03
    0.3512642800E-01     0.2168404345E-18    -0.2482684293E+01     0.9017645360E+02     0.1241342146E+01    -0.2130609475E+07    -0.1099365239E+07     0.0000000000E+00    -0.1031244236E+07    -0.7329323493E+02    -0.6852933075E+02    -0.8086525516E+02    -0.3926312703E+02    -0.1477402425E+03    -0.2597228075E+02    -0.1003672091E+02    -0.2269965515E+01     0.7201663571E+02     0.1135510346E+02     0.1384632561E+03
    0.3512936100E-01     0.0000000000E+00    -0.2544077326E+01     0.8997730063E+02     0.1272038663E+01    -0.2129663657E+07    -0.1097226117E+07     0.0000000000E+00    -0.1032437540E+07    -0.7298351251E+02    -0.6818608105E+02    -0.8064049296E+02    -0.3908266475E+02    -0.1465350543E+03    -0.2430357976E+02    -0.1015194731E+02    -0.2259177470E+01     0.7352794066E+02     0.1154672503E+02     0.1403198222E+03
    0.3513231600E-01    -0.7372574773E-17    -0.2605882463E+01     0.8977651413E+02     0.1302941232E+01    -0.2128694411E+07    -0.1095099262E+07     0.0000000000E+00    -0.1033595149E+07    -0.7267882347E+02    -0.6784983478E+02    -0.8041686068E+02    -0.3900080448E+02    -0.1453464113E+03    -0.2263620189E+02    -0.1026638220E+02    -0.2247605738E+01     0.7503918237E+02     0.1173945241E+02     0.1421584137E+03
    0.3513529350E-01     0.1301042607E-17    -0.2667978740E+01     0.8957438918E+02     0.1333989370E+01    -0.2127709343E+07    -0.1092987922E+07     0.0000000000E+00    -0.1034721421E+07    -0.7237928542E+02    -0.6752058075E+02    -0.8019467411E+02    -0.3902425097E+02    -0.1441741451E+03    -0.2096909364E+02    -0.1038007726E+02    -0.2235289124E+01     0.7655053427E+02     0.1193335199E+02     0.1439797978E+03
    0.3513829350E-01    -0.3035766083E-17    -0.2730360291E+01     0.8937759471E+02     0.1365180145E+01    -0.2126875383E+07    -0.1090974249E+07     0.0000000000E+00    -0.1035901134E+07    -0.7209272074E+02    -0.6720463175E+02    -0.7998412479E+02    -0.3916967271E+02    -0.1430325659E+03    -0.1930870346E+02    -0.1049387988E+02    -0.2222433927E+01     0.7806797964E+02     0.1212939994E+02     0.1457953945E+03
    0.3514131600E-01     0.1301042607E-17    -0.2791953015E+01     0.8916559247E+02     0.1395976507E+01    -0.2125677840E+07    -0.1088801467E+07     0.0000000000E+00    -0.1036876373E+07    -0.7179482212E+02    -0.6688183937E+02    -0.7975433064E+02    -0.3941758130E+02    -0.1418770749E+03    -0.1763389185E+02    -0.1060519877E+02    -0.2208498572E+01     0.7957126224E+02     0.1232462138E+02     0.1475655787E+03
    0.3514436150E-01     0.7589415207E-17    -0.2853287594E+01     0.8895893976E+02     0.1426643797E+01    -0.2124632814E+07    -0.1086726878E+07     0.0000000000E+00    -0.1037905935E+07    -0.7150782269E+02    -0.6657055180E+02    -0.7953352052E+02    -0.3980332912E+02    -0.1407325764E+03    -0.1596670447E+02    -0.1071679063E+02    -0.2194136116E+01     0.8108463230E+02     0.1252229774E+02     0.1493430584E+03
    0.3514743050E-01    -0.9107298249E-17    -0.2914624427E+01     0.8875088407E+02     0.1457312213E+01    -0.2123571116E+07    -0.1084665107E+07     0.0000000000E+00    -0.1038906010E+07    -0.7122388868E+02    -0.6626424505E+02    -0.7931178573E+02    -0.4032825783E+02    -0.1395900759E+03    -0.1429962785E+02    -0.1082781971E+02    -0.2179171562E+01     0.8260138405E+02     0.1272148633E+02     0.1511141387E+03
    0.3515052250E-01    -0.6505213035E-18    -0.2976180420E+01     0.8854114187E+02     0.1488090210E+01    -0.2122484974E+07    -0.1082611946E+07     0.0000000000E+00    -0.1039873028E+07    -0.7094284614E+02    -0.6596263274E+02    -0.7908910973E+02    -0.4100324863E+02    -0.1384521518E+03    -0.1263426248E+02    -0.1093822214E+02    -0.2163618854E+01     0.8412060940E+02     0.1292211011E+02     0.1528772399E+03
    0.3515363800E-01    -0.2818925648E-17    -0.3038048284E+01     0.8832991673E+02     0.1519024142E+01    -0.2121379612E+07    -0.1080569696E+07     0.0000000000E+00    -0.1040809916E+07    -0.7066484404E+02    -0.6566577015E+02    -0.7886578680E+02    -0.4183875630E+02    -0.1373212928E+03    -0.1097043704E+02    -0.1104803260E+02    -0.2147508879E+01     0.8564265011E+02     0.1312422516E+02     0.1546337128E+03
