# solver_fvmcc_F90:: 1D stagnation line solution file
# Nonequilibrium flow
# Primitive variables and extra data
#"xc"  "u"  "v"  "T"  "p"  "rho"  "h0"  "Mf" "xi(N)" "xi(O)" "xi(NO)" "xi(N2)" "xi(O2)" "rhoi(N)"  "rhoi(O)" "rhoi(NO)"  "rhoi(N2)" "rhoi(O2)"
    0.3515993950E-01    -0.1908149250E+01     0.2534831857E+03     0.2038359011E+04     0.5940825785E+04     0.6257654665E-02     0.1941422963E+08     0.1589423035E-02     0.5163608155E+00     0.2447823813E+00     0.4589816299E-02     0.2336392355E+00     0.6277514254E-03     0.2535248864E-02     0.1372825519E-02     0.4827656352E-04     0.2294262417E-02     0.7041300702E-05
    0.3516312600E-01    -0.1974055606E+01     0.2567820613E+03     0.2058002338E+04     0.5940777782E+04     0.6193873209E-02     0.1947363171E+08     0.1635839865E-02     0.5171756561E+00     0.2447716756E+00     0.4505449840E-02     0.2329388057E+00     0.6084128073E-03     0.2514992518E-02     0.1359651648E-02     0.4693647905E-04     0.2265533370E-02     0.6759192823E-05
    0.3516633650E-01    -0.2041382208E+01     0.2600776635E+03     0.2077623622E+04     0.5940729409E+04     0.6131359812E-02     0.1953310900E+08     0.1682988149E-02     0.5179925683E+00     0.2447595401E+00     0.4421934560E-02     0.2322363324E+00     0.5896246275E-03     0.2495155437E-02     0.1346733224E-02     0.4563101331E-04     0.2237351588E-02     0.6488548520E-05
    0.3516957150E-01    -0.2110149180E+01     0.2633704096E+03     0.2097225952E+04     0.5940680782E+04     0.6070067596E-02     0.1959266978E+08     0.1730874425E-02     0.5188116450E+00     0.2447459818E+00     0.4339276222E-02     0.2315317260E+00     0.5713710724E-03     0.2475722070E-02     0.1334060768E-02     0.4435914786E-04     0.2209696754E-02     0.6228855943E-05
    0.3517283100E-01    -0.2180367615E+01     0.2666601910E+03     0.2116809274E+04     0.5940631730E+04     0.6009961114E-02     0.1965231283E+08     0.1779499101E-02     0.5196328474E+00     0.2447310102E+00     0.4257492621E-02     0.2308250103E+00     0.5536394047E-03     0.2456680489E-02     0.1321627153E-02     0.4312009508E-04     0.2182553710E-02     0.5979666163E-05
    0.3517611500E-01    -0.2252049992E+01     0.2699469034E+03     0.2136373555E+04     0.5940582345E+04     0.5951006465E-02     0.1971203700E+08     0.1828863731E-02     0.5204561388E+00     0.2447146352E+00     0.4176600454E-02     0.2301162084E+00     0.5364171693E-03     0.2438019314E-02     0.1309425574E-02     0.4191308837E-04     0.2155907938E-02     0.5740550495E-05
    0.3517942350E-01    -0.2325208952E+01     0.2732304377E+03     0.2155918723E+04     0.5940532495E+04     0.5893170930E-02     0.1977184103E+08     0.1878970046E-02     0.5212814796E+00     0.2446968674E+00     0.4096615142E-02     0.2294053459E+00     0.5196919549E-03     0.2419727535E-02     0.1297449461E-02     0.4073737703E-04     0.2129745460E-02     0.5511096682E-05
    0.3518275700E-01    -0.2399868351E+01     0.2765111777E+03     0.2175447638E+04     0.5940482244E+04     0.5836414771E-02     0.1983173269E+08     0.1929827408E-02     0.5221089553E+00     0.2446777148E+00     0.4017539291E-02     0.2286923413E+00     0.5034492198E-03     0.2401791976E-02     0.1285690788E-02     0.3959206059E-04     0.2104049068E-02     0.5290878451E-05
    0.3518611550E-01    -0.2476041688E+01     0.2797890040E+03     0.2194960153E+04     0.5940431556E+04     0.5780708407E-02     0.1989171059E+08     0.1981438115E-02     0.5229385250E+00     0.2446571884E+00     0.3939386775E-02     0.2279772226E+00     0.4876772209E-03     0.2384202687E-02     0.1274143625E-02     0.3847644009E-04     0.2078806134E-02     0.5079522297E-05
    0.3518949950E-01    -0.2553752613E+01     0.2830642778E+03     0.2214458978E+04     0.5940380466E+04     0.5726015464E-02     0.1995178212E+08     0.2033811073E-02     0.5237702692E+00     0.2446352966E+00     0.3862159025E-02     0.2272599131E+00     0.4723621323E-03     0.2366947604E-02     0.1262800628E-02     0.3738967401E-04     0.2054000918E-02     0.4876640497E-05
    0.3519290900E-01    -0.2633014912E+01     0.2863368696E+03     0.2233943900E+04     0.5940328938E+04     0.5672309045E-02     0.2001194581E+08     0.2086948760E-02     0.5246041454E+00     0.2446120505E+00     0.3785868444E-02     0.2265404429E+00     0.4574928403E-03     0.2350017677E-02     0.1251656412E-02     0.3633110900E-04     0.2029621954E-02     0.4681894011E-05
