# Convergence file
# Iter  CFL  res
      58             20.79651    0.43868   0.54255   5.22232
      59             22.87616    0.45103   0.50826   5.20432
      60             25.16377    0.46205   0.47390   5.18560
      61             27.68015    0.47146   0.43954   5.16778
      62             30.44816    0.47931   0.40509   5.14987
      63             33.49298    0.48561   0.37061   5.13297
      64             36.84228    0.49044   0.33602   5.11477
      65             40.52651    0.49405   0.30136   5.09780
      66             44.57916    0.49603   0.26642   5.08107
      67             49.03707    0.49711   0.23157   5.06448
      68             53.94078    0.49687   0.19643   5.04848
      69             59.33486    0.49562   0.16127   5.03286
      70             65.26834    0.49339   0.12606   5.01720
      71             71.79518    0.49138   0.09136   5.00176
      72             78.97470    0.48612   0.05535   4.98808
      73             86.87217    0.48111   0.01990   4.97464
      74             95.55938    0.47529  -0.01549   4.96139
      75            105.11532    0.46926  -0.04948   4.94992
      76            115.62685    0.46115  -0.08579   4.93796
      77            127.18954    0.45279  -0.12062   4.92727
      78            139.90849    0.44376  -0.15489   4.91804
      79            153.89934    0.43439  -0.18750   4.90852
      80            169.28927    0.42313  -0.22074   4.89996
      81            186.21820    0.41174  -0.25176   4.89251
      82            204.84002    0.39968  -0.28048   4.88504
      83            225.32402    0.38668  -0.30789   4.87878
      84            247.85643    0.37326  -0.33176   4.87174
      85            272.64207    0.35933  -0.35176   4.86570
      86            299.90628    0.34501  -0.36859   4.86217
      87            329.89690    0.33083  -0.37079   4.85653
      88            362.88659    0.31612  -0.38550   4.84544
      89            399.17525    0.30188  -0.38578   4.84019
      90            439.09278    0.28769  -0.37738   4.83057
      91            483.00206    0.27293  -0.35928   4.83419
      92            531.30226    0.25483  -0.33002   4.81455
      93            584.43249    0.23176  -0.29066   4.82249
      94            642.87574    0.20038  -0.24515   4.79942
      95            707.16331    0.16125  -0.19914   4.78103
      96            777.87964    0.12403  -0.15932   4.77023
      97            855.66760    0.09904  -0.12986   4.76931
      98            941.23437    0.10326  -0.11517   4.73586
      99           1035.35780    0.12938  -0.11939   4.69405
     100           1138.89358    0.16420  -0.14780   4.68896
     101           1252.78294    0.19311  -0.19126   4.75614
     102           1378.06123    0.19802  -0.31615   4.69391
     103           1515.86736    0.17147  -0.48334   4.72091
     104           1667.45409    0.09112  -0.63211   4.53459
     105           1834.19950   -0.05397  -0.52628   4.55807
     106           2017.61945   -0.24648  -0.38402   4.61700
     107           2219.38140   -0.44262  -0.30846   4.58085
     108           2441.31954   -0.69578  -0.27860   4.34244
     109           2685.45149   -0.65778  -0.27056   4.51139
     110           2953.99664   -0.60401  -0.27100   4.57988
     111           3249.39630   -0.64481  -0.28215   4.32058
     112           3574.33594   -0.75560  -0.30585   4.34271
     113           3931.76953   -0.76831  -0.34121   4.41964
     114           4324.94648   -0.90777  -0.39067   4.22673
     115           4757.44113   -0.86108  -0.45036   4.23033
     116           5233.18524   -0.78048  -0.50945   4.39543
     117           5756.50377   -0.82212  -0.57419   4.33161
     118           6332.15414   -1.05864  -0.65421   4.03979
     119           6965.36956   -0.99866  -0.74214   4.11693
     120           7661.90651   -1.11231  -0.83423   3.94924
     121           8428.09717   -1.08724  -0.93342   3.97332
     122           9270.90688   -1.23902  -1.04297   3.79620
     123          10197.99757   -1.26687  -1.16444   3.77281
     124          11217.79733   -1.40592  -1.28911   3.60927
     125          12339.57706   -1.46729  -1.42748   3.57445
     126          13573.53477   -1.68244  -1.56843   3.34130
     127          14930.88824   -1.84931  -1.71568   3.23082
     128          16423.97707   -1.98156  -1.87117   3.09258
     129          18066.37477   -1.97830  -2.02587   3.07803
     130          19873.01225   -2.18945  -2.18236   2.82921
     131          21860.31348   -2.17125  -2.33811   2.85071
     132          24046.34482   -2.38575  -2.50017   2.65243
     133          26450.97931   -2.02403  -2.66293   3.01865
     134          29096.07724   -2.83518  -2.83081   2.22997
     135          32005.68496   -2.24622  -2.76433   1.87943
     136          35206.25346   -2.79926  -3.17589   2.14815
     137          38726.87880   -2.47100  -3.38276   2.56125
     138          42599.56668   -2.49042  -3.59161   2.54339
     139          46859.52335   -3.34687  -3.81616   1.68063
     140          51545.47568   -3.39323  -4.05643   1.62159
     141          56700.02325   -3.53386  -4.31557   1.46193
     142          62370.02558   -4.05304  -4.59351   0.95335
     143          68607.02814   -4.44164  -4.89033   0.54837
     144          75467.73095   -4.85041  -5.20933   0.14621
     145          83014.50404   -5.23851  -5.54898  -0.23255
     146          91315.95445   -5.61514  -5.90932  -0.60509
     147         100447.54989   -6.00113  -6.28976  -0.99140
     148         110492.30488   -6.41294  -6.68907  -1.40557
     149         121541.53537   -6.86148  -7.10554  -1.85706
     150         133695.68891   -7.35597  -7.53715  -2.35442
     151         147065.25780   -7.90596  -7.98201  -2.90775
     152         161771.78358   -8.50435  -8.43890  -3.51928
