    0.2136948893E-02     0.1043974766E-02     0.1901513589E-04     0.1482079972E-02     0.1954744188E-05    -0.4620048911E+01     0.3695966948E+03     0.2676363634E+04
    0.2124075947E-02     0.1035856192E-02     0.1844223042E-04     0.1465100566E-02     0.1876346989E-05    -0.4740110959E+01     0.3730684529E+03     0.2696743366E+04
    0.2111406305E-02     0.1027856930E-02     0.1788536859E-04     0.1448364831E-02     0.1801085493E-05    -0.4862237586E+01     0.3765369266E+03     0.2717118046E+04
    0.2098935623E-02     0.1019974577E-02     0.1734416664E-04     0.1431867959E-02     0.1728836115E-05    -0.4986437445E+01     0.3800019159E+03     0.2737486941E+04
    0.2086657921E-02     0.1012205714E-02     0.1681818279E-04     0.1415603070E-02     0.1659471954E-05    -0.5112748913E+01     0.3834636589E+03     0.2757851911E+04
    0.2074569542E-02     0.1004548298E-02     0.1630705674E-04     0.1399565973E-02     0.1592880286E-05    -0.5241194834E+01     0.3869219496E+03     0.2778212204E+04
    0.2062665128E-02     0.9969992456E-03     0.1581037182E-04     0.1383750402E-02     0.1528944878E-05    -0.5371803580E+01     0.3903770107E+03     0.2798569539E+04
    0.2050941167E-02     0.9895566066E-03     0.1532778527E-04     0.1368152394E-02     0.1467562418E-05    -0.5504585527E+01     0.3938286307E+03     0.2818923129E+04
    0.2039393706E-02     0.9822182228E-03     0.1485895593E-04     0.1352767727E-02     0.1408633043E-05    -0.5639561084E+01     0.3972766001E+03     0.2839272155E+04
    0.2028018472E-02     0.9749815768E-03     0.1440350087E-04     0.1337591095E-02     0.1352054512E-05    -0.5776758289E+01     0.4007211255E+03     0.2859618271E+04
    0.2016810299E-02     0.9678437419E-03     0.1396104313E-04     0.1322616702E-02     0.1297728813E-05    -0.5916204972E+01     0.4041624025E+03     0.2879963042E+04
    0.2005767601E-02     0.9608039380E-03     0.1353132448E-04     0.1307842983E-02     0.1245575134E-05    -0.6057910554E+01     0.4075998002E+03     0.2900303186E+04
    0.1994885878E-02     0.9538595789E-03     0.1311398416E-04     0.1293264692E-02     0.1195502662E-05    -0.6201906325E+01     0.4110335099E+03     0.2920640246E+04
    0.1984161062E-02     0.9470082956E-03     0.1270867684E-04     0.1278876942E-02     0.1147425363E-05    -0.6348220156E+01     0.4144637142E+03     0.2940975733E+04
    0.1973590002E-02     0.9402483797E-03     0.1231510950E-04     0.1264676403E-02     0.1101265851E-05    -0.6496868922E+01     0.4178901849E+03     0.2961308731E+04
    0.1963170499E-02     0.9335785740E-03     0.1193300034E-04     0.1250660364E-02     0.1056950282E-05    -0.6647857169E+01     0.4213126981E+03     0.2981638288E+04
    0.1952898519E-02     0.9269967573E-03     0.1156205964E-04     0.1236824984E-02     0.1014406260E-05    -0.6801222562E+01     0.4247310302E+03     0.3001963488E+04
    0.1942770694E-02     0.9205007448E-03     0.1120193980E-04     0.1223165237E-02     0.9735565897E-06    -0.6957023116E+01     0.4281457357E+03     0.3022288017E+04
    0.1932783894E-02     0.9140888666E-03     0.1085237417E-04     0.1209677982E-02     0.9343358741E-06    -0.7115243225E+01     0.4315565777E+03     0.3042610892E+04
    0.1922936804E-02     0.9077605051E-03     0.1051314099E-04     0.1196362050E-02     0.8966853809E-06    -0.7275879516E+01     0.4349629400E+03     0.3062928842E+04
    0.1913224651E-02     0.9015128467E-03     0.1018390786E-04     0.1183211727E-02     0.8605359372E-06    -0.7438986500E+01     0.4383653540E+03     0.3083245430E+04
    0.1903645194E-02     0.8953446594E-03     0.9864429372E-05     0.1170224539E-02     0.8258299678E-06    -0.7604595269E+01     0.4417635813E+03     0.3103559646E+04
    0.1894196376E-02     0.8892548059E-03     0.9554463017E-05     0.1157398160E-02     0.7925116613E-06    -0.7772728174E+01     0.4451573834E+03     0.3123870447E+04
    0.1884875055E-02     0.8832414577E-03     0.9253738966E-05     0.1144728848E-02     0.7605240569E-06    -0.7943416242E+01     0.4485468944E+03     0.3144179043E+04
    0.1875679081E-02     0.8773034443E-03     0.8962025543E-05     0.1132214289E-02     0.7298157629E-06    -0.8116675544E+01     0.4519318723E+03     0.3164484368E+04
    0.1866605836E-02     0.8714392024E-03     0.8679067871E-05     0.1119851161E-02     0.7003344332E-06    -0.8292525089E+01     0.4553124398E+03     0.3184787564E+04
    0.1857652916E-02     0.8656474529E-03     0.8404643864E-05     0.1107637063E-02     0.6720326640E-06    -0.8470971823E+01     0.4586883515E+03     0.3205087515E+04
    0.1848818658E-02     0.8599272647E-03     0.8138538445E-05     0.1095570052E-02     0.6448650093E-06    -0.8652034568E+01     0.4620593644E+03     0.3225383148E+04
    0.1840100130E-02     0.8542769497E-03     0.7880511613E-05     0.1083646741E-02     0.6187848039E-06    -0.8835745739E+01     0.4654255901E+03     0.3245675517E+04
    0.1831494481E-02     0.8486948716E-03     0.7630331450E-05     0.1071863855E-02     0.5937475390E-06    -0.9022155366E+01     0.4687871314E+03     0.3265965632E+04
    0.1823000376E-02     0.8431802693E-03     0.7387800135E-05     0.1060219754E-02     0.5697132574E-06    -0.9211286874E+01     0.4721437352E+03     0.3286252353E+04
    0.1814615247E-02     0.8377316535E-03     0.7152697575E-05     0.1048711414E-02     0.5466409418E-06    -0.9403165425E+01     0.4754954938E+03     0.3306536623E+04
    0.1806336811E-02     0.8323478337E-03     0.6924831509E-05     0.1037336696E-02     0.5244934959E-06    -0.9597836168E+01     0.4788421515E+03     0.3326817282E+04
    0.1798166752E-02     0.8270296055E-03     0.6704046262E-05     0.1026096410E-02     0.5032380495E-06    -0.9795237612E+01     0.4821831172E+03     0.3347091038E+04
    0.1790098266E-02     0.8217733859E-03     0.6490099712E-05     0.1014984526E-02     0.4828348482E-06    -0.9995424114E+01     0.4855188169E+03     0.3367360898E+04
    0.1782131821E-02     0.8165792591E-03     0.6282822204E-05     0.1004000540E-02     0.4632517032E-06    -0.1019849800E+02     0.4888489947E+03     0.3387625748E+04
    0.1774265706E-02     0.8114461614E-03     0.6082020595E-05     0.9931420896E-03     0.4444551203E-06    -0.1040445035E+02     0.4921737238E+03     0.3407886373E+04
    0.1766498112E-02     0.8063729873E-03     0.5887508626E-05     0.9824067847E-03     0.4264132534E-06    -0.1061323002E+02     0.4954930708E+03     0.3428143501E+04
    0.1758826202E-02     0.8013584706E-03     0.5699132319E-05     0.9717929625E-03     0.4090981659E-06    -0.1082484857E+02     0.4988064473E+03     0.3448393997E+04
    0.1751249266E-02     0.7964020165E-03     0.5516715897E-05     0.9612988943E-03     0.3924804597E-06    -0.1103940192E+02     0.5021139193E+03     0.3468638598E+04
    0.1743766048E-02     0.7915029319E-03     0.5340101261E-05     0.9509231867E-03     0.3765331882E-06    -0.1125689311E+02     0.5054152273E+03     0.3488876089E+04
    0.1736374577E-02     0.7866600585E-03     0.5169116953E-05     0.9406634723E-03     0.3612289112E-06    -0.1147734190E+02     0.5087104284E+03     0.3509107185E+04
    0.1729071085E-02     0.7818714332E-03     0.5003591799E-05     0.9305164591E-03     0.3465410538E-06    -0.1170087298E+02     0.5119995718E+03     0.3529332507E+04
    0.1721858147E-02     0.7771381107E-03     0.4843390859E-05     0.9204828981E-03     0.3324465967E-06    -0.1192748623E+02     0.5152823902E+03     0.3549550933E+04
    0.1714732829E-02     0.7724585139E-03     0.4688353036E-05     0.9105599952E-03     0.3189210983E-06    -0.1215705582E+02     0.5185589245E+03     0.3569762899E+04
    0.1707690316E-02     0.7678303664E-03     0.4538329676E-05     0.9007445812E-03     0.3059419628E-06    -0.1238970824E+02     0.5218289054E+03     0.3589967251E+04
    0.1700734437E-02     0.7632552841E-03     0.4393197632E-05     0.8910380763E-03     0.2934888941E-06    -0.1262549802E+02     0.5250920665E+03     0.3610162749E+04
    0.1693861697E-02     0.7587314532E-03     0.4252805805E-05     0.8814374714E-03     0.2815400852E-06    -0.1286432594E+02     0.5283484416E+03     0.3630349825E+04
