# Convergence file
# Iter  CFL  res
     119            630.20061    0.18762  -0.24426   4.81779
     120            693.22068    0.15218  -0.20136   4.81084
     121            762.54274    0.11427  -0.16343   4.78266
     122            838.79702    0.09502  -0.13574   4.78561
     123            922.67672    0.10072  -0.12252   4.77348
     124           1014.94439    0.12782  -0.12857   4.75435
     125           1116.43883    0.16778  -0.15910   4.79618
     126           1228.08271    0.19175  -0.22381   4.73859
     127           1350.89098    0.19348  -0.33777   4.60819
     128           1485.98008    0.17420  -0.51942   4.74366
     129           1634.57809    0.10086  -0.66718   4.54846
     130           1798.03590   -0.02980  -0.52047   4.69679
     131           1977.83949   -0.23888  -0.36780   4.51764
     132           2175.62344   -0.43292  -0.28938   4.66915
     133           2393.18578   -0.60764  -0.26030   4.44299
     134           2632.50436   -0.68614  -0.25295   4.49359
     135           2895.75480   -0.63275  -0.25408   4.47082
     136           3185.33028   -0.57859  -0.26214   4.61910
     137           3503.86330   -0.65699  -0.28471   4.43088
     138           3854.24963   -0.61416  -0.31756   4.61613
     139           4239.67460   -0.63931  -0.36406   4.57941
     140           4663.64206   -0.61173  -0.41362   4.62966
     141           5130.00626   -0.79078  -0.48043   4.34022
     142           5643.00689   -0.91123  -0.56391   4.21152
     143           6207.30758   -0.93440  -0.63838   4.18709
     144           6828.03834   -0.87010  -0.71494   4.24481
     145           7510.84217   -1.10123  -0.80866   3.98174
     146           8261.92639   -1.05454  -0.91043   4.02470
     147           9088.11903   -1.06277  -1.01242   4.00376
     148           9996.93093   -1.28930  -1.13407   3.72443
     149          10996.62402   -1.37029  -1.25947   3.63587
     150          12096.28642   -1.32981  -1.39030   3.72211
     151          13305.91507   -1.55495  -1.53234   3.47942
     152          14636.50657   -1.70302  -1.67644   3.38316
     153          16100.15723   -1.72418  -1.63519   3.35221
     154          17710.17295   -2.07651  -1.97392   2.97213
     155          19481.19025   -1.89403  -2.12938   3.15676
     156          21429.30927   -2.43311  -2.28591   2.65470
     157          23572.24020   -2.13233  -2.43902   2.86555
     158          25929.46422   -1.78543  -2.60475   3.24457
     159          28522.41064   -3.05570  -2.77191   2.11666
     160          31374.65171   -2.43411  -2.93223   2.62222
     161          34512.11688   -3.19131  -3.12968   1.85046
     162          37963.32857   -2.49645  -3.32514   2.54320
     163          41759.66142   -2.65952  -3.53390   2.39672
     164          45935.62757   -3.54062  -3.75793   1.45884
     165          50529.19032   -2.91417  -3.99841   2.12937
     166          55582.10935   -3.19562  -4.25675   1.85962
     167          61140.32029   -3.51593  -4.53575   1.53394
     168          67254.35232   -3.80554  -4.83434   1.24884
     169          73979.78755   -4.10036  -5.15369   0.95590
     170          81377.76631   -4.41859  -5.49422   0.63807
     171          89515.54294   -4.76582  -5.85613   0.29037
     172          98467.09723   -5.14725  -6.23881  -0.09136
     173         108313.80695   -5.56881  -6.64092  -0.51316
     174         119145.18765   -6.03653  -7.06055  -0.98098
     175         131059.70641   -6.54734  -7.49536  -1.49131
     176         144165.67705   -7.04118  -7.94310  -1.98289
     177         158582.24476   -7.40523  -8.40221  -2.34513
     178         174440.46924   -7.71230  -8.87253  -2.65259
     179         191884.51616   -8.05491  -9.35567  -2.99583
     180         211072.96778   -8.44720  -9.85437  -3.38855
