 0.18319927E-07  0.16946883E-04  0.10000000E-17  0.40859879E-01  0.34466830E-16  0.51659032E-02  0.21328037E-01  0.10000000E-17  0.26400181E-01  0.44891130E-13  0.19949772E-10  0.13148410E-04  0.24709731E-05  0.19036473E-07  0.30042067E-03  0.32400112E-04  0.62050072E-02  0.76574692E-03  0.63002074E-04  0.14442263E+01  0.16582772E+03  0.34996188E+04  0.34931302E+04
 0.18308949E-07  0.17419591E-04  0.10000000E-17  0.40724885E-01  0.41664850E-16  0.51502589E-02  0.21255952E-01  0.10000000E-17  0.26130613E-01  0.50021840E-13  0.21494000E-10  0.13073341E-04  0.24620963E-05  0.19975996E-07  0.29827351E-03  0.32208215E-04  0.61679166E-02  0.76528808E-03  0.64491232E-04  0.14510956E+01  0.17040114E+03  0.35159104E+04  0.35095275E+04
 0.18300236E-07  0.17899822E-04  0.10000000E-17  0.40595480E-01  0.50122685E-16  0.51351191E-02  0.21185973E-01  0.10000000E-17  0.25863433E-01  0.55579163E-13  0.23121134E-10  0.12999875E-04  0.24535939E-05  0.20940420E-07  0.29616866E-03  0.32020438E-04  0.61315473E-02  0.76492388E-03  0.65949102E-04  0.14579942E+01  0.17496272E+03  0.35319295E+04  0.35256512E+04
 0.18293626E-07  0.18403273E-04  0.10000000E-17  0.40467915E-01  0.60408301E-16  0.51200345E-02  0.21116034E-01  0.10635149E-17  0.25590526E-01  0.61779736E-13  0.24888259E-10  0.12925839E-04  0.24451823E-05  0.21961722E-07  0.29404318E-03  0.31831176E-04  0.60948108E-02  0.76464757E-03  0.67416200E-04  0.14650660E+01  0.17965006E+03  0.35481468E+04  0.35419770E+04
 0.18289163E-07  0.18930470E-04  0.10000000E-17  0.40342309E-01  0.72862570E-16  0.51050133E-02  0.21046188E-01  0.12454629E-17  0.25312037E-01  0.68686331E-13  0.26805608E-10  0.12851302E-04  0.24368325E-05  0.23041704E-07  0.29189844E-03  0.31640558E-04  0.60577309E-02  0.76446104E-03  0.68888917E-04  0.14720896E+01  0.18446255E+03  0.35645534E+04  0.35584950E+04
 0.18287090E-07  0.19467649E-04  0.10000000E-17  0.40222434E-01  0.87573127E-16  0.50904960E-02  0.20978496E-01  0.14543926E-17  0.25035918E-01  0.76156817E-13  0.28827330E-10  0.12778453E-04  0.24287559E-05  0.24152603E-07  0.28979664E-03  0.31454127E-04  0.60213829E-02  0.76437438E-03  0.70321448E-04  0.14789381E+01  0.18926235E+03  0.35806673E+04  0.35747217E+04
 0.18287187E-07  0.20014132E-04  0.10000000E-17  0.40107803E-01  0.10476021E-15  0.50764381E-02  0.20912794E-01  0.16933066E-17  0.24762130E-01  0.84212110E-13  0.30955219E-10  0.12707193E-04  0.24208994E-05  0.25292827E-07  0.28773493E-03  0.31271595E-04  0.59857192E-02  0.76437843E-03  0.71714596E-04  0.14857961E+01  0.19405016E+03  0.35965114E+04  0.35906780E+04
 0.18289549E-07  0.20586878E-04  0.10000000E-17  0.39995279E-01  0.12549258E-15  0.50624425E-02  0.20847245E-01  0.19745505E-17  0.24482831E-01  0.93141896E-13  0.33259664E-10  0.12635530E-04  0.24130107E-05  0.26498050E-07  0.28565508E-03  0.31087816E-04  0.59497308E-02  0.76447717E-03  0.73104127E-04  0.14927050E+01  0.19896213E+03  0.36125254E+04  0.36068083E+04
 0.18294098E-07  0.21170470E-04  0.10000000E-17  0.39887933E-01  0.14972750E-15  0.50488901E-02  0.20783662E-01  0.22961260E-17  0.24205822E-01  0.10275363E-12  0.35684988E-10  0.12565466E-04  0.24052784E-05  0.27736090E-07  0.28361471E-03  0.30907879E-04  0.59144161E-02  0.76466732E-03  0.74449499E-04  0.14995596E+01  0.20386184E+03  0.36282654E+04  0.36226652E+04
 0.18300923E-07  0.21781592E-04  0.10000000E-17  0.39782678E-01  0.17874358E-15  0.50353897E-02  0.20720244E-01  0.26736534E-17  0.23923428E-01  0.11337232E-12  0.38307191E-10  0.12495047E-04  0.23974564E-05  0.29042483E-07  0.28155672E-03  0.30726737E-04  0.58787858E-02  0.76495258E-03  0.75785806E-04  0.15064344E+01  0.20888517E+03  0.36441695E+04  0.36386898E+04
 0.18309943E-07  0.22405288E-04  0.10000000E-17  0.39682510E-01  0.21266722E-15  0.50223116E-02  0.20658760E-01  0.31053017E-17  0.23643280E-01  0.12478095E-12  0.41066893E-10  0.12426228E-04  0.23897302E-05  0.30385365E-07  0.27953745E-03  0.30549366E-04  0.58438155E-02  0.76532960E-03  0.77073183E-04  0.15131801E+01  0.21389598E+03  0.36597969E+04  0.36544392E+04
 0.18320963E-07  0.23040858E-04  0.10000000E-17  0.39587001E-01  0.25194092E-15  0.50096174E-02  0.20599067E-01  0.35968864E-17  0.23365354E-01  0.13700731E-12  0.43966659E-10  0.12358913E-04  0.23820708E-05  0.31762912E-07  0.27755446E-03  0.30375516E-04  0.58094639E-02  0.76579019E-03  0.78313121E-04  0.15200459E+01  0.21889500E+03  0.36751690E+04  0.36699333E+04
 0.18334702E-07  0.23724515E-04  0.10000000E-17  0.39491206E-01  0.30002363E-15  0.49966286E-02  0.20538016E-01  0.41882312E-17  0.23074705E-01  0.15081955E-12  0.47180940E-10  0.12289544E-04  0.23740385E-05  0.33253675E-07  0.27550218E-03  0.30195946E-04  0.57738996E-02  0.76636447E-03  0.79567167E-04  0.15270617E+01  0.22415125E+03  0.36910980E+04  0.36859921E+04
 0.18350613E-07  0.24423283E-04  0.10000000E-17  0.39400310E-01  0.35605905E-15  0.49840252E-02  0.20478847E-01  0.48645582E-17  0.22786339E-01  0.16562486E-12  0.50564217E-10  0.12221776E-04  0.23660216E-05  0.34785640E-07  0.27348772E-03  0.30020052E-04  0.57389787E-02  0.76702953E-03  0.80765602E-04  0.15338551E+01  0.22939460E+03  0.37067505E+04  0.37017762E+04
 0.18368501E-07  0.25136448E-04  0.10000000E-17  0.39313892E-01  0.42075782E-15  0.49717695E-02  0.20421419E-01  0.56350482E-17  0.22500231E-01  0.18145791E-12  0.54119977E-10  0.12155510E-04  0.23580006E-05  0.36356426E-07  0.27150868E-03  0.29847590E-04  0.57046604E-02  0.76777723E-03  0.81910447E-04  0.15406383E+01  0.23462578E+03  0.37221476E+04  0.37173052E+04
 0.18388900E-07  0.25884186E-04  0.10000000E-17  0.39229807E-01  0.49760244E-15  0.49595404E-02  0.20364282E-01  0.65362183E-17  0.22209035E-01  0.19881415E-12  0.57954675E-10  0.12089076E-04  0.23497428E-05  0.38009054E-07  0.26951463E-03  0.29674172E-04  0.56700682E-02  0.76862986E-03  0.83027134E-04  0.15474607E+01  0.23997829E+03  0.37376750E+04  0.37329695E+04
 0.18411281E-07  0.26648635E-04  0.10000000E-17  0.39150083E-01  0.58633356E-15  0.49476308E-02  0.20308850E-01  0.75630067E-17  0.21920073E-01  0.21734545E-12  0.61985825E-10  0.12024133E-04  0.23414367E-05  0.39702350E-07  0.26755517E-03  0.29504105E-04  0.56360627E-02  0.76956537E-03  0.84086357E-04  0.15542507E+01  0.24531840E+03  0.37529474E+04  0.37483800E+04
 0.18436169E-07  0.27449727E-04  0.10000000E-17  0.39072605E-01  0.69104079E-15  0.49357241E-02  0.20253701E-01  0.87611413E-17  0.21626150E-01  0.23760600E-12  0.66328303E-10  0.11959041E-04  0.23328558E-05  0.41482458E-07  0.26558081E-03  0.29333083E-04  0.56017840E-02  0.77060566E-03  0.85113129E-04  0.15611601E+01  0.25077950E+03  0.37683494E+04  0.37639246E+04
 0.18463700E-07  0.28290058E-04  0.10000000E-17  0.38997545E-01  0.81487937E-15  0.49238192E-02  0.20198906E-01  0.10161326E-16  0.21327346E-01  0.25974546E-12  0.71007899E-10  0.11893872E-04  0.23239743E-05  0.43370744E-07  0.26359280E-03  0.29161226E-04  0.55672523E-02  0.77175638E-03  0.86102152E-04  0.15680146E+01  0.25636092E+03  0.37838676E+04  0.37795903E+04
 0.18493192E-07  0.29150653E-04  0.10000000E-17  0.38926591E-01  0.95745958E-15  0.49121826E-02  0.20145745E-01  0.11757317E-16  0.21030815E-01  0.28333979E-12  0.75929806E-10  0.11830166E-04  0.23149885E-05  0.45323217E-07  0.26163810E-03  0.28992587E-04  0.55332827E-02  0.77298912E-03  0.87028748E-04  0.15747152E+01  0.26192992E+03  0.37991366E+04  0.37950076E+04
 0.18524574E-07  0.30032188E-04  0.10000000E-17  0.38859534E-01  0.11211722E-14  0.49007887E-02  0.20094148E-01  0.13573343E-16  0.20736510E-01  0.30844864E-12  0.81103949E-10  0.11767870E-04  0.23058863E-05  0.47339848E-07  0.25971528E-03  0.28827026E-04  0.54998502E-02  0.77430083E-03  0.87893476E-04  0.15814415E+01  0.26748680E+03  0.38141661E+04  0.38101866E+04
 0.18558555E-07  0.30956727E-04  0.10000000E-17  0.38794652E-01  0.13130920E-14  0.48893456E-02  0.20042851E-01  0.15687170E-16  0.20437466E-01  0.33578123E-12  0.86671704E-10  0.11705482E-04  0.22964377E-05  0.49470872E-07  0.25777812E-03  0.28660549E-04  0.54661493E-02  0.77572117E-03  0.88715874E-04  0.15882953E+01  0.27316365E+03  0.38293176E+04  0.38254921E+04
